drafted_prob,height_in_cm,recruit_rank,games_played,ft_pct,free_throw_rate,fg2_pct,fg3m,fg3_pct,ts_pct,rim_shot_ratio,mid_fg_made,mid_shot_ratio,dunks_made,dunk_rate,usage_pct,porpag,personal_foul_rate,ast_tov_ratio,off_box_plus_minus,def_box_plus_minus,off_game_box_plus_minus,def_game_box_plus_minus,assists,steals,offensive_rebounds,defensive_rebounds,drb_pct,ast_pct,tov_pct,stl_pct
8.5925894e-05,193.0,55.7,26.0,0.727,20.0,0.512,25.0,0.362,55.21,0.6538,4.0,0.2667,0.0,1.0,17.9,0.690536,3.6,0.8000232,-0.464231,-1.48373,0.270394,-1.42578,0.6897,0.4828,0.7931,2.1034,13.6,9.5,18.1,1.6
8.588723e-05,193.0,55.7,24.0,0.417,11.4,0.42,14.0,0.255,40.2,0.5,13.0,0.3939,3.0,1.0,15.9,-0.581535,4.4,1.1537751,-4.54786,0.0451382,-5.44634,0.839462,0.625,0.4167,0.2083,1.1667,8.1,8.6,12.3,1.5
8.570723e-05,193.0,55.7,13.0,0.0,0.0,1.0,1.0,0.091,20.83,0.5568,1.0,1.0,0.0,1.0,10.9,-0.452497,3.0,1.0,-3.73867,-2.01691,-6.89894,-2.24252,0.2143,0.1429,0.1429,0.2143,2.2,7.1,9.9,2.2
8.5689986e-05,203.2,55.7,3.0,0.0,0.0,1.0,1.0,0.25,50.0,0.5568,1.0,1.0,0.0,1.0,8.8,0.0916628,4.8,0.71435875,-1.5591,-0.962329,-2.83659,-2.89001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.568354e-05,203.2,55.7,9.0,0.0,0.0,0.333,0.0,0.0,25.0,0.4,0.0,0.0,1.0,1.0,27.1,-0.203013,9.1,0.0,-11.4209,-6.23997,-12.5672,-4.55656,0.0,0.1818,0.5455,0.5455,10.7,0.0,29.4,2.7
8.560489e-05,210.8,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.320997,0.0,0.71435875,-4.30452,-2.07936,-2.84681,-3.56879,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
8.551726e-05,190.5,68.2,27.0,0.467,16.5,0.478,17.0,0.378,51.97,0.5789,0.0,0.0,3.0,0.6,18.9,0.236225,4.0,1.1290829,-1.97877,-0.620134,-2.15821,0.516199,1.2963,0.5556,0.2222,0.6296,5.3,21.3,26.9,2.5
8.540153e-05,205.7,55.7,29.0,0.719,25.8,0.465,9.0,0.237,46.7,0.5577,11.0,0.3235,7.0,1.0,16.6,0.0863537,4.5,0.7647578,-3.3529,2.74898,-3.10869,0.0297854,0.8667,0.4667,1.9,3.3667,20.1,9.3,21.7,1.3
8.5218744e-05,205.7,55.7,13.0,0.0,0.0,0.375,0.0,0.0,37.5,0.5,1.0,0.25,0.0,1.0,20.7,0.0297315,7.7,0.74990624,-3.35817,-1.55474,-4.96567,-2.11803,0.2,0.1333,0.5333,0.8,24.9,13.9,21.9,0.0
8.504104e-05,195.6,55.7,31.0,0.745,25.0,0.389,42.0,0.385,52.14,0.4545,12.0,0.3077,1.0,1.0,19.5,0.22954,4.7,0.60654706,-2.5831,-2.51335,-3.23407,-1.57219,1.1562,0.5938,0.375,1.875,8.3,9.6,24.9,1.4
8.495067e-05,200.7,55.7,26.0,0.636,31.4,0.556,2.0,0.08,43.51,0.6774,4.0,0.2857,5.0,1.0,15.6,-0.93262,4.6,0.41935757,-5.67073,1.7678,-6.15867,1.61958,0.5,0.5769,0.5769,1.3462,10.9,7.5,31.5,2.4
8.4934545e-05,200.7,4.8,7.0,0.5,66.7,1.0,1.0,0.2,44.3,1.0,0.0,0.3158,0.0,1.0,21.2,0.202178,0.0,0.71435875,-2.44973,-4.70747,3.85744,1.10154,0.0,0.0,0.1429,1.0,39.589,0.0,0.0,0.0
8.485165e-05,182.9,55.7,12.0,1.0,66.7,0.0,1.0,0.25,44.3,0.0,1.0,1.0,0.0,1.0,28.7,-0.0492209,4.8,1.0,-8.77594,-5.92351,-7.90547,-5.31156,0.4167,0.0,0.0,0.0833,4.2,32.3,40.5,0.0
8.481727e-05,203.2,55.7,31.0,0.532,45.9,0.523,7.0,0.269,51.08,0.6615,13.0,0.325,11.0,1.0,18.8,0.0643869,4.8,0.33331043,-3.43243,-1.23752,-3.96582,-1.64292,0.4848,0.3333,1.1818,2.2727,13.8,4.3,24.4,1.1
8.465405e-05,200.7,72.6,30.0,0.632,35.8,0.459,4.0,0.25,46.76,0.4815,4.0,0.2667,3.0,1.0,12.8,0.0577194,3.8,0.8,-1.63234,3.09726,-1.8146,2.73976,0.4,0.2667,0.5667,1.5,14.1,6.7,20.7,1.4
8.445553e-05,205.7,55.7,12.0,0.5,107.7,0.538,0.0,0.0,53.44,0.6667,1.0,0.25,0.0,1.0,30.9,0.404583,11.0,0.50017506,-2.94532,-9.12883,-2.14199,-0.763457,0.1429,0.0714,0.9286,0.9286,21.7,0.0,5.3,1.6
8.439572e-05,188.0,12.0,22.0,0.333,10.0,0.556,5.0,0.238,41.37,0.5714,1.0,0.5,0.0,1.0,13.5,-0.324484,0.3,0.16673055,-3.99083,-3.07798,-2.57112,-1.51109,0.0435,0.1304,0.087,0.8696,16.2,1.4,19.3,1.3
8.4378895e-05,203.2,1.6,8.0,0.0,0.0,0.25,0.0,0.0,22.22,0.3333,0.0,0.0,1.0,0.5,29.9,-0.221903,6.3,1.5,-13.6839,-3.68053,-15.7471,-6.73993,0.3,0.1,0.8,1.0,29.2,9.9,20.7,0.0
8.433216e-05,200.7,55.7,15.0,0.75,19.0,0.25,0.0,0.0,28.38,0.4444,1.0,0.0909,0.0,1.0,13.8,-0.936931,4.5,0.5,-9.29561,3.2306,-7.18801,1.38894,0.3889,0.3333,0.7222,1.6111,18.9,3.0,31.7,1.5
8.423603e-05,188.0,55.7,27.0,0.78,27.2,0.318,35.0,0.327,45.1,0.4143,6.0,0.15,0.0,1.0,26.7,0.0428692,2.4,0.57145,-3.01541,-4.74688,-2.33001,-4.31382,1.1429,0.6786,0.5357,1.9643,10.7,12.9,21.4,1.6
8.420367e-05,185.4,55.7,21.0,0.875,12.9,0.486,36.0,0.414,60.03,0.6667,6.0,0.3158,0.0,1.0,15.3,1.56094,2.9,1.4614995,2.18181,-3.83764,1.55864,-1.99325,0.8636,0.5909,0.2727,1.2273,6.9,7.7,10.9,1.7
8.408564e-05,185.4,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.321568,0.0,0.71435875,-9.90789,-11.984825,11.923771,3.0285,0.5,0.0,0.0,0.5,0.0,39.978,0.0,0.0
8.379148e-05,205.7,62.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,10.5,-0.253017,16.0,0.0,-11.2522,-0.672542,-17.9303,-0.574974,0.0,0.0,0.0,0.0,0.0,0.0,75.989,0.0
8.377749e-05,200.7,50.2,30.0,0.744,24.8,0.537,19.0,0.253,49.57,0.6545,8.0,0.2963,7.0,1.0,19.7,0.61439,4.3,0.41023076,-0.7725,2.25024,-0.210934,2.11694,0.5333,0.9667,1.0667,2.6667,17.6,6.6,21.7,3.2
8.352295e-05,203.2,55.8,27.0,0.611,56.3,0.581,0.0,0.0,57.95,0.6,6.0,0.5455,8.0,1.0,15.7,0.430155,5.3,0.42846125,-0.426057,0.156232,-0.947668,1.37768,0.1111,0.037,0.4444,1.0741,19.3,3.5,17.1,0.4
8.327507e-05,195.6,28.2,29.0,1.0,5.9,0.444,12.0,0.24,40.06,0.7273,0.0,0.0,1.0,1.0,11.4,-0.0708161,3.5,0.70011604,0.717358,0.439582,-0.45075,0.855594,0.2414,0.3793,0.4828,1.5172,14.6,3.4,15.6,2.0
8.3220766e-05,198.1,29.6,5.0,0.333,150.0,0.5,0.0,0.0,43.8,0.5,0.0,0.3158,0.0,1.0,16.1,-0.67881,11.2,0.0,-11.5498,-2.73252,-12.3447,-1.31836,0.0,0.0,0.5,0.8333,17.2,0.0,54.5,0.0
8.305238e-05,195.6,55.7,19.0,1.0,15.4,0.538,4.0,0.308,53.76,0.8,3.0,0.375,0.0,1.0,13.1,0.114156,2.6,1.124911,-1.94284,-0.508499,-2.32464,-0.0462023,0.4737,0.1579,0.1579,0.4737,7.6,12.5,25.1,1.2
8.3003215e-05,188.0,55.7,29.0,0.833,35.3,0.545,27.0,0.429,65.49,0.6667,9.0,0.5294,0.0,1.0,11.6,1.39158,4.8,1.470642,2.83651,-0.229569,0.894472,0.414131,0.8065,0.5484,0.4839,1.5484,10.8,8.3,15.4,1.8
8.287034e-05,185.4,58.6,31.0,0.722,13.8,0.343,32.0,0.337,48.0,0.4545,7.0,0.2917,0.0,1.0,12.8,-0.0680905,3.4,1.081106,-0.178437,-0.115798,-1.89195,0.547742,1.2903,0.8387,0.1935,1.5161,8.0,10.2,24.6,2.2
8.2840794e-05,190.5,55.7,20.0,0.478,34.8,0.395,13.0,0.464,52.0,0.4348,5.0,0.3333,0.0,1.0,15.3,0.237801,2.5,1.3570082,-1.25178,-0.884959,-0.897987,-0.29106,0.8636,0.9545,0.2273,1.3182,9.9,8.3,16.8,3.5
8.2765306e-05,195.6,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.3158,0.0,1.0,12.4,-0.452172,13.3,0.71435875,-10.9321,-6.20955,-21.2091,-0.498471,0.0,0.0,0.0,0.5,38.8,0.0,0.0,0.0
8.269832e-05,195.6,55.7,22.0,0.593,37.5,0.315,7.0,0.389,41.85,0.3889,10.0,0.2778,3.0,1.0,15.9,-0.465332,4.5,1.0,-3.75898,0.437634,-3.61041,0.803115,0.8696,0.5217,0.2174,1.4783,11.5,11.4,22.1,2.1
8.2684055e-05,210.8,55.7,13.0,0.333,120.0,0.2,0.0,0.0,25.48,0.0,1.0,0.25,0.0,1.0,16.1,-0.498764,0.0,0.16674998,-13.1641,-1.54643,-6.56801,-2.63438,0.0667,0.0,0.3333,0.7333,22.6,3.8,40.1,0.0
8.25824e-05,180.3,55.6,21.0,0.75,9.8,0.211,6.0,0.273,33.8,0.1429,3.0,0.25,0.0,1.0,15.8,-0.613992,4.5,1.299979,-4.75077,2.65483,-5.81861,3.0094,1.2381,0.619,0.1429,0.619,7.1,22.4,35.0,3.6
8.247954e-05,198.1,31.2,14.0,0.667,200.0,0.5,0.0,0.0,56.98,0.5,0.0,0.3158,0.0,1.0,18.4,0.17606,8.3,0.0,-5.15199,-5.28196,-4.42059,-2.08128,0.0,0.0,0.3571,0.6429,16.5,0.0,19.2,0.0
8.245925e-05,208.3,55.7,7.0,0.0,0.0,0.667,0.0,0.0,66.67,0.6667,0.0,0.3158,0.0,1.0,13.0,0.192885,6.7,1.0,1.51332,-1.82054,-1.92534,-0.911797,0.125,0.0,0.25,0.125,0.0,10.2,24.8,0.0
8.235073e-05,200.7,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,20.2,-0.740693,16.0,0.0,-20.9489,-3.32611,-24.3701,-6.53895,0.0,0.0,0.0,0.0,0.0,0.0,58.9,0.0
8.232427e-05,200.7,39.6,20.0,0.667,26.1,0.316,0.0,0.0,30.95,0.6,3.0,0.2143,1.0,0.5,10.6,-0.482177,3.3,0.5,-4.41707,1.60547,-5.37782,0.674487,0.1,0.1,0.4,0.7,11.7,2.6,15.8,0.8
8.229821e-05,200.7,55.7,24.0,0.8,20.8,0.438,6.0,0.25,45.5,0.5714,5.0,0.25,1.0,0.3333,17.0,-0.671561,1.8,1.2307657,-5.47561,-1.49032,-4.41472,-0.544809,2.6667,0.5417,0.5417,2.0833,12.0,26.7,39.5,1.7
8.228032e-05,195.6,31.0,29.0,0.091,21.2,0.515,8.0,0.421,51.55,0.6,2.0,0.25,1.0,0.5,14.0,0.225887,2.6,1.111,-0.481403,-0.0154019,0.606334,0.697667,0.3333,0.2333,0.4667,1.4,19.3,6.6,14.9,1.6
8.2179875e-05,200.7,55.7,29.0,0.679,34.0,0.5,16.0,0.276,50.23,0.5614,17.0,0.4146,3.0,1.0,19.8,0.128293,4.4,0.68748385,-2.43795,-0.723394,-2.85785,-0.781474,1.0645,0.6452,1.1935,2.2258,13.2,10.8,22.9,1.9
8.213342e-05,185.4,55.7,7.0,0.5,200.0,0.0,0.0,0.0,25.64,0.0,0.0,0.0,0.0,1.0,29.3,-0.179191,4.2,1.9993001,-8.02319,-7.25803,-8.02871,-2.21098,0.2857,0.1429,0.0,0.0,0.0,17.3,10.6,3.1
8.202759e-05,193.0,55.7,29.0,0.478,26.4,0.523,7.0,0.163,39.83,0.5517,7.0,0.4667,0.0,1.0,12.8,-0.392617,4.5,1.9089174,-2.50309,-1.01467,-5.62011,1.24952,0.7,0.8667,0.5,1.2,9.7,10.1,11.8,3.6
8.197934e-05,193.0,55.7,25.0,0.538,48.1,0.71,8.0,0.348,61.79,0.7917,2.0,0.25,7.0,0.875,14.0,-0.175734,3.6,0.36,-4.19108,-0.377528,-4.31565,0.423336,0.36,0.6,0.4,1.16,9.1,5.7,30.2,2.5
8.176082e-05,205.7,38.6,22.0,0.538,59.1,0.477,0.0,0.0,49.69,0.5769,6.0,0.3333,1.0,0.3333,19.3,0.204961,8.9,0.17652386,-3.76301,-1.50842,-6.01843,-0.999919,0.1364,0.1818,1.2727,1.1364,13.2,3.0,24.5,1.1
8.175357e-05,200.7,55.7,18.0,0.765,56.7,0.5,2.0,0.143,45.96,0.5455,2.0,0.4,1.0,1.0,20.0,-0.0249492,6.0,0.18180332,-3.21345,-0.567813,-6.0315,0.913656,0.1111,0.3333,0.3333,0.6667,11.0,3.1,26.3,2.9
8.1659295e-05,195.6,40.8,31.0,0.459,37.4,0.531,5.0,0.143,42.89,0.6,7.0,0.3684,1.0,1.0,15.7,-0.165787,4.9,0.43992558,-2.49428,0.0796612,-3.7445,0.361186,0.3548,0.2581,0.7742,1.9032,15.1,4.8,21.0,1.1
8.152539e-05,190.5,55.7,29.0,0.707,32.0,0.496,27.0,0.397,56.1,0.6061,16.0,0.3404,2.0,1.0,14.5,1.58811,3.1,0.9333471,1.01673,-0.425513,0.175249,-0.532844,0.9032,0.8065,1.6129,1.2581,5.3,5.2,14.0,1.7
8.145133e-05,193.0,55.7,19.0,1.0,35.3,0.25,1.0,0.111,32.75,0.2857,0.0,0.0,0.0,1.0,20.2,-0.396854,5.8,1.2666667,-8.3473,1.00181,-7.78335,1.13883,0.95,0.3,0.05,0.8,18.1,32.2,42.4,3.1
8.125552e-05,200.7,55.7,29.0,0.429,35.9,0.625,3.0,0.2,49.29,0.5556,5.0,0.8333,1.0,1.0,15.2,-0.291099,6.3,0.4000387,-4.736,-1.81777,-6.61048,-1.71279,0.2069,0.1379,0.2069,0.2759,4.8,5.9,27.9,1.1
8.117266e-05,195.6,44.6,23.0,0.0,5.1,0.421,0.0,0.0,40.05,0.5,5.0,0.3125,1.0,1.0,11.3,-0.272956,4.8,1.3333334,-3.44651,0.87804,-3.53393,1.6636,0.5,0.4583,0.625,1.3333,13.0,10.3,17.8,2.8
8.113389e-05,193.0,36.8,16.0,0.692,41.9,0.583,2.0,0.286,57.83,0.6,2.0,0.5,3.0,1.0,21.1,0.663834,3.5,0.625,2.29147,0.159179,2.49851,0.132084,0.3125,0.3125,0.875,0.375,6.3,9.1,19.2,2.5
8.113142e-05,185.4,55.7,28.0,0.738,48.6,0.448,18.0,0.316,51.67,0.5714,20.0,0.3333,0.0,1.0,19.3,0.52846,2.5,1.0416875,-1.70776,-2.74852,-1.70061,-1.72072,1.6667,0.7333,0.2333,2.2333,10.7,15.3,19.8,1.8
8.102982e-05,195.6,10.2,28.0,0.719,24.4,0.462,26.0,0.329,50.96,0.5,7.0,0.3889,5.0,1.0,19.6,0.673476,4.5,1.0417205,0.000345077,-1.66138,0.0141848,-0.786243,0.8065,0.7097,0.7742,2.1613,14.9,9.8,16.6,2.7
8.101096e-05,185.4,55.7,32.0,0.542,15.6,0.545,44.0,0.308,47.46,0.6,3.0,0.5,0.0,1.0,11.6,0.0965589,2.5,2.9442713,0.348787,-1.73827,-1.81131,-0.259771,1.6061,0.6061,0.1818,1.6364,7.6,12.5,11.7,1.4
8.0945254e-05,195.6,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.426577,0.0,0.71435875,-7.08163,-2.18297,-6.6396,0.696091,0.0,0.0,0.0,0.3333,29.4,0.0,0.0,0.0
8.0871025e-05,198.1,55.7,26.0,0.705,29.9,0.5,29.0,0.312,51.22,0.5294,9.0,0.45,0.0,1.0,18.9,-0.438812,3.8,0.3999789,-3.79597,-5.206,-3.19543,-4.48105,0.7586,0.4828,0.4138,2.2759,11.8,6.7,25.9,1.2
8.071686e-05,193.0,55.7,27.0,0.714,16.5,0.516,16.0,0.246,46.36,0.5,11.0,0.55,0.0,1.0,17.2,0.301267,3.7,1.25,-1.79015,-1.14267,-1.73494,-0.874025,1.0345,0.4138,0.931,2.7931,19.2,12.3,16.3,1.3
8.0713326e-05,188.0,55.7,26.0,0.714,35.5,0.429,21.0,0.344,50.84,0.5143,15.0,0.3571,0.0,1.0,18.8,0.344689,5.5,0.9622273,-2.04989,-0.35939,-2.99672,-0.0810787,1.8214,0.6786,0.7857,2.3214,11.2,14.7,25.8,1.6
8.055945e-05,203.2,55.7,23.0,0.667,52.9,0.615,2.0,0.5,65.8,0.7,1.0,0.3333,0.0,1.0,11.5,0.359876,10.0,0.6666667,-0.787084,-2.01402,-4.44224,-0.296192,0.16,0.08,0.24,0.6,13.4,6.8,13.9,0.5
8.027564e-05,190.5,62.8,27.0,0.818,22.9,0.077,13.0,0.371,46.97,0.0,1.0,0.1,0.0,1.0,12.2,-0.278405,4.7,1.4760864,-1.64281,0.215853,-4.24205,1.30626,1.1481,0.5185,0.0741,0.8889,8.8,16.1,31.0,2.5
7.9845355e-05,200.7,55.7,11.0,0.0,0.0,0.5,0.0,0.0,21.43,0.6,0.0,0.0,1.0,1.0,12.5,-0.669341,4.7,1.0,-6.18415,2.0461,-6.72032,0.689675,0.0909,0.3636,0.1818,0.9091,20.7,3.2,7.8,3.9
7.975495e-05,200.7,55.7,10.0,0.333,50.0,0.583,0.0,0.0,53.87,0.625,2.0,0.5,0.0,1.0,12.3,0.21049,5.9,0.5,-3.06307,0.471832,-3.3947,1.62355,0.1,0.2,0.6,1.4,21.2,2.8,12.5,1.5
7.961005e-05,182.9,55.7,25.0,0.794,25.5,0.481,50.0,0.439,59.22,0.6,31.0,0.3974,0.0,1.0,23.1,1.78419,3.0,0.5614195,0.353769,-2.42135,1.18886,-1.17185,1.2308,1.0,0.4231,1.6923,7.2,11.5,20.9,2.2
7.954994e-05,195.6,55.7,26.0,0.929,13.1,0.5,31.0,0.333,52.79,0.3333,6.0,0.5455,0.0,1.0,10.5,0.411337,1.3,1.388863,0.345712,-5.18576,-0.842523,-4.04951,0.8929,0.5,0.1786,1.4643,7.2,7.1,15.0,1.2
7.9546e-05,195.6,34.6,30.0,0.583,20.2,0.323,32.0,0.364,49.85,0.5,4.0,0.1739,0.0,1.0,18.3,0.0965422,3.7,0.71423674,-1.96729,0.1697,-2.09151,0.741373,0.8333,0.5667,0.2333,1.7,13.5,11.6,24.6,2.2
7.936325e-05,205.7,55.7,30.0,0.641,62.9,0.387,0.0,0.0,45.33,0.5333,8.0,0.25,5.0,1.0,17.7,-0.141015,7.0,0.1999488,-5.80979,-0.833772,-5.7174,-1.77988,0.1562,0.1562,1.375,1.8125,20.4,3.3,24.7,0.9
7.9295925e-05,188.0,55.7,30.0,0.409,26.0,0.4,19.0,0.322,42.92,0.4848,12.0,0.2727,0.0,1.0,16.0,-0.568125,2.6,1.4583334,-2.60148,-0.0752013,-3.54881,-0.127014,2.1875,0.5625,0.5625,2.7188,11.6,16.5,21.5,1.4
7.9292746e-05,188.0,55.7,7.0,0.5,54.5,0.0,2.0,0.333,32.49,0.0,0.0,0.0,0.0,1.0,31.4,-0.238847,6.2,0.33333334,-10.6084,-8.39195,-8.97356,-6.5413,0.125,0.0,0.0,0.5,17.3,8.0,20.8,0.0
7.925586e-05,188.0,55.7,17.0,0.3,18.9,0.207,5.0,0.208,25.97,0.2353,2.0,0.1667,0.0,1.0,14.7,-1.3265412,4.3,1.3333334,-5.90413,0.816747,-8.84541,1.49575,1.4,1.15,0.25,1.7,11.0,11.1,26.7,4.3
7.920161e-05,190.5,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,0.0,0.0,0.0,1.0,26.8,-0.092025,16.0,0.71435875,-7.67937,-11.984825,-14.8359,-7.57885,0.3333,0.0,0.6667,0.6667,0.0,0.0,0.0,0.0
7.906744e-05,185.4,55.7,7.0,0.4,50.0,0.5,1.0,0.167,36.36,0.5568,2.0,0.5,0.0,1.0,17.2,-0.215738,6.3,1.9993001,-3.25906,-4.23539,-6.74242,-2.11754,0.2857,0.1429,0.1429,0.0,0.0,10.2,8.7,1.5
7.90082e-05,190.5,55.7,27.0,0.765,14.3,0.406,45.0,0.328,47.81,0.5435,16.0,0.2909,0.0,1.0,16.3,0.514415,2.4,1.1333011,-1.54402,-4.97649,-1.75914,-4.14834,1.1724,0.2759,0.7241,2.931,10.5,7.1,12.3,0.4
7.885983e-05,210.8,55.7,16.0,0.714,10.4,0.37,12.0,0.3,43.37,0.2857,8.0,0.4,0.0,1.0,19.5,-0.253181,6.2,0.800072,-4.87023,-5.64272,-5.30818,-4.44235,0.6667,0.1667,0.6111,1.8333,15.3,8.5,18.3,0.3
7.877385e-05,208.3,55.7,30.0,0.638,72.5,0.487,0.0,0.0,53.46,0.5818,7.0,0.28,5.0,0.8333,16.0,0.665972,4.7,0.35995042,-0.0242732,0.697615,-0.717061,0.549256,0.2903,0.2581,1.7097,1.3548,10.6,3.7,20.5,1.1
7.876597e-05,193.0,55.7,27.0,0.625,38.1,0.563,2.0,0.4,58.47,0.5833,2.0,0.5,1.0,1.0,14.2,-0.135673,5.7,0.43755665,-2.79009,-2.16466,-3.68093,-2.5953,0.2414,0.1724,0.5862,0.5862,10.5,8.5,36.3,1.5
7.863111e-05,182.9,55.7,21.0,0.833,12.2,0.429,16.0,0.457,62.68,0.8,2.0,0.2222,0.0,1.0,15.1,0.556389,2.5,0.75014377,0.508646,-4.77635,0.993213,-2.89045,0.2609,0.1304,0.1739,0.2609,3.6,6.2,16.3,0.9
7.823888e-05,193.0,55.7,19.0,0.75,36.4,0.0,4.0,0.5,58.14,0.0,0.0,0.0,0.0,1.0,8.7,0.0977569,4.7,1.2,-0.452509,-1.73383,-1.6769,-1.60491,0.3,0.1,0.2,0.8,13.4,4.8,19.6,0.6
7.821046e-05,188.0,55.7,9.0,0.0,0.0,0.389,2.0,0.286,40.0,0.75,4.0,0.2857,0.0,1.0,19.5,-0.864345,7.8,0.299973,-8.52303,0.18749,-10.1282,-0.302491,0.3333,0.6667,0.1111,0.8889,10.0,6.4,32.2,3.8
7.806308e-05,195.6,55.7,18.0,0.364,64.7,0.429,5.0,0.5,56.24,0.75,0.0,0.0,0.0,1.0,9.8,-0.0374497,4.6,1.0,-1.57237,-2.75052,-1.25224,-2.21905,0.1905,0.2857,0.4286,0.9524,9.2,1.4,14.1,1.9
7.794622e-05,188.0,76.6,30.0,0.767,35.0,0.286,16.0,0.267,40.79,0.3778,1.0,0.0556,0.0,1.0,16.7,0.0128396,4.4,1.400096,-0.478816,2.90234,-3.18221,4.02141,1.1667,1.2667,0.3667,1.5333,10.6,12.5,16.9,4.3
7.745268e-05,188.0,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,1.0,14.4,-1.3265412,8.9,0.71435875,-10.2451,-6.60128,-16.1906,-5.75067,0.0,0.0,0.3333,0.3333,6.9,0.0,0.0,0.0
7.745268e-05,180.3,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.641183,16.0,0.71435875,-5.03614,-1.00672,-21.5572,-2.33864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.745268e-05,195.6,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.638349,16.0,0.71435875,-3.60334,-3.32683,-24.941147,-0.618086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.745268e-05,185.4,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.428934,10.0,0.71435875,-5.02104,-1.82285,-13.9297,-2.54791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.745268e-05,185.4,1.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.320085,13.3,0.71435875,-4.78143,-1.98355,-15.4219,-2.65454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.745268e-05,195.6,55.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.535277,8.0,0.71435875,-7.49334,-11.984825,-6.94514,-2.69917,0.4,0.4,0.2,0.2,0.0,36.0,0.0,0.0
7.738823e-05,200.7,55.7,32.0,0.591,35.5,0.649,8.0,0.32,58.66,0.7097,2.0,0.3333,7.0,1.0,16.1,0.125306,4.1,0.85718906,-3.18882,1.70356,-2.91339,2.11954,0.5294,0.1471,0.1471,1.5294,15.1,9.0,23.4,1.0
7.722825e-05,200.7,55.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568,4.0,0.3158,0.0,1.0,0.0,-0.321568,0.0,0.71435875,-17.7756,-7.46487,-4.57968,3.38113,0.0,0.0,0.0,0.5,39.589,0.0,0.0,0.0
7.720189e-05,195.6,55.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.4,-0.451106,13.3,0.71435875,-20.0619,-8.5895,-24.941147,-11.328697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7e-05,195.6,55.7,26.0,0.621,12.6,0.397,33.0,0.33,45.14,0.4559,21.0,0.3333,0.0,1.0,20.4,-0.0577904,3.4,0.54838425,-3.70792,-3.13777,-3.32219,-2.47128,0.6296,0.2963,0.2593,3.0,13.2,5.0,13.2,0.7
7.692323e-05,208.3,55.7,31.0,0.714,109.4,0.409,2.0,0.2,50.39,0.4444,1.0,0.25,0.0,0.0,13.7,0.274734,6.5,1.0,-2.1642,-0.99293,-2.9154,-0.312587,0.1562,0.0312,0.4062,0.8438,11.8,4.4,10.3,0.3
7.682185e-05,185.4,1.6,9.0,0.75,57.1,0.0,1.0,0.5,33.71,0.0,0.0,0.3158,0.0,1.0,18.4,-0.308395,4.0,0.0,-8.4176,-2.14883,-9.05911,-1.89071,0.0,0.1111,0.1111,0.2222,7.3,0.0,29.4,1.8
7.678055e-05,205.7,55.7,15.0,0.857,21.9,0.7,14.0,0.318,58.03,0.75,8.0,0.6667,0.0,1.0,21.3,1.22668,4.5,1.0,3.47923,-5.578,3.76787,-2.05975,0.3333,0.0,0.4667,0.7333,8.2,6.7,8.2,0.0
7.656785e-05,198.1,55.7,8.0,0.0,0.0,0.0,1.0,0.333,30.0,0.0,0.0,0.0,0.0,1.0,13.4,-0.467719,8.9,0.6666666,-7.65169,-3.81255,-11.2401,-4.72103,0.2,0.1,0.1,0.6,14.3,6.5,32.6,0.0
